County,State,FIPS Code,Weighted Ed Level,Opioid Prescribing Rate per 100
GARFIELD,WA,53023,248.38274932614556,95.7
MASON,WA,53045,228.68651431727005,75.1
SKAGIT,WA,53057,240.76648182378312,71.8
STEVENS,WA,53065,228.51247206894976,75.4
SPOKANE,WA,53063,258.618195303649,76.6
LINCOLN,WA,53043,242.21771075019336,65.1
CHELAN,WA,53007,222.35486704463787,70.3
JEFFERSON,WA,53031,314.5950727296554,78.6
KITSAP,WA,53035,266.8698315585374,56.8
KING,WA,53033,304.9077979093715,41.9
PACIFIC,WA,53049,236.91977077363896,29.4
PEND OREILLE,WA,53051,237.1575080361243,102.4
SAN JUAN,WA,53055,335.6389864989828,59.8
SKAMANIA,WA,53059,246.27761349799968,2.8
WHITMAN,WA,53075,307.5867263673265,45.9
YAKIMA,WA,53077,170.93108962095062,60.4
CLALLAM,WA,53009,262.9774370566048,101.8
COWLITZ,WA,53015,220.47494931943237,76.6
FERRY,WA,53019,230.54968287526427,51.0
KLICKITAT,WA,53039,238.82486302663895,19.9
LEWIS,WA,53041,221.30847760879863,81.6
DOUGLAS,WA,53017,199.46778366391527,57.2
GRAYS HARBOR,WA,53027,223.55361491309094,90.4
ISLAND,WA,53029,277.8232884727911,39.1
PIERCE,WA,53053,240.0678898192484,57.2
WAHKIAKUM,WA,53069,246.55298416565165,5.8
FRANKLIN,WA,53021,165.71518334006552,52.9
WALLA WALLA,WA,53071,252.14326283786042,74.4
GRANT,WA,53025,175.4399486191394,65.7
WHATCOM,WA,53073,270.83971833898977,63.1
SNOHOMISH,WA,53061,255.61170819169223,60.9
CAMPBELL,WY,56005,208.51691744949707,66.5
LINCOLN,WY,56023,221.34000319301796,65.0
JOHNSON,WY,56019,247.57066106049987,58.5
NATRONA,WY,56025,235.33687965145697,73.3
LARAMIE,WY,56021,253.24071688429473,64.5
CONVERSE,WY,56009,217.37258223916422,64.4
NIOBRARA,WY,56027,236.82936668011294,1.4
TETON,WY,56039,321.266849888758,59.4
SWEETWATER,WY,56037,220.57178790396836,88.1
PLATTE,WY,56031,244.03079397908766,51.9
SHERIDAN,WY,56033,268.84261113336004,44.3
BIG HORN,WY,56003,220.2768456375839,50.1
CROOK,WY,56011,229.98502790254528,0.4
PARK,WY,56029,268.6022680694084,73.2
ALBANY,WY,56001,311.4800759013283,43.3
CARBON,WY,56007,224.92829370896806,60.3
GOSHEN,WY,56015,248.08220194376435,30.1
UINTA,WY,56041,202.05703825031313,100.2
WASHAKIE,WY,56043,223.49448685326547,78.7
HOT SPRINGS,WY,56017,252.94241721155876,69.8
FREMONT,WY,56013,228.24998760965454,76.9
SUBLETTE,WY,56035,236.64441566205042,54.1
WESTON,WY,56045,235.42222846705073,40.2
ROCK,WI,55105,225.1268405840249,64.4
TAYLOR,WI,55119,202.58061344868264,22.1
WAUSHARA,WI,55137,216.1563922217625,25.0
ADAMS,WI,55001,224.82720899010494,37.7
BAYFIELD,WI,55007,278.32577979205547,5.2
LAFAYETTE,WI,55065,214.49716502536558,11.0
MONROE,WI,55081,214.69659845926316,58.0
PIERCE,WI,55093,252.49599767137244,31.5
WOOD,WI,55141,237.06947035831502,60.5
ASHLAND,WI,55003,236.58660244628942,73.5
CALUMET,WI,55015,243.4485393168064,18.3
JEFFERSON,WI,55055,239.35875913271698,54.6
KENOSHA,WI,55059,233.30772071524723,53.4
IRON,WI,55051,260.64718162839245,66.2
CLARK,WI,55019,167.41517688986758,25.3
SAINT CROIX,WI,55109,258.79943081407356,31.7
OCONTO,WI,55083,224.23862271453356,29.6
LINCOLN,WI,55069,232.70700864470956,62.9
WAUPACA,WI,55135,226.64808038566534,73.0
BARRON,WI,55005,229.89990740332465,70.7
SAWYER,WI,55113,242.5048828125,76.3
GREEN LAKE,WI,55047,216.6284342491331,51.4
PRICE,WI,55099,235.33097449506116,51.0
MARQUETTE,WI,55077,216.710630440517,26.0
MARINETTE,WI,55075,224.79367262723522,60.9
MILWAUKEE,WI,55079,237.4244448486597,64.2
RACINE,WI,55101,231.7661108861564,64.8
WINNEBAGO,WI,55139,249.11643270024769,48.5
DUNN,WI,55033,252.84907365567102,33.9
FOREST,WI,55041,218.70503597122303,38.7
GREEN,WI,55045,236.34760910249804,46.1
GRANT,WI,55043,236.08287271462254,39.3
RUSK,WI,55107,211.7936809513757,27.5
SHAWANO,WI,55115,219.76127965772073,35.5
SHEBOYGAN,WI,55117,235.6030722713608,54.6
LANGLADE,WI,55067,226.9567483064096,81.7
OUTAGAMIE,WI,55087,245.20263192353016,50.3
VERNON,WI,55123,211.9132266772006,36.8
BUFFALO,WI,55011,227.54662840746056,0.4
COLUMBIA,WI,55021,238.06656101426307,81.4
KEWAUNEE,WI,55061,226.43046422612622,15.4
LA CROSSE,WI,55063,270.39938085761423,57.9
BROWN,WI,55009,243.5845955876653,55.8
EAU CLAIRE,WI,55035,261.728913544556,48.7
MARATHON,WI,55073,237.44096146881213,42.4
ONEIDA,WI,55085,264.4376555781851,69.4
POLK,WI,55095,234.3473042836041,53.6
TREMPEALEAU,WI,55121,217.7397492375466,14.1
WASHBURN,WI,55129,245.7603274075969,26.5
WAUKESHA,WI,55133,286.76962475833756,58.2
DODGE,WI,55027,222.49951612719593,37.1
WALWORTH,WI,55127,246.01863637688623,51.4
VILAS,WI,55125,267.6962497088283,52.2
CRAWFORD,WI,55023,223.39238644026236,60.4
JUNEAU,WI,55057,212.96779808529155,105.4
MANITOWOC,WI,55071,232.0456827309237,48.4
SAUK,WI,55111,233.31070413640668,55.6
WASHINGTON,WI,55131,254.95009965140667,54.9
BURNETT,WI,55013,243.395235907868,60.0
CHIPPEWA,WI,55017,234.1208921112775,52.7
DANE,WI,55025,305.81768314025214,43.9
DOOR,WI,55029,281.5690704369056,58.3
DOUGLAS,WI,55031,251.97572581201297,48.2
FOND DU LAC,WI,55039,236.17190102074804,43.6
JACKSON,WI,55053,209.34684136184305,22.9
IOWA,WI,55049,242.3396674584323,39.6
PEPIN,WI,55091,226.00933809393024,49.5
OZAUKEE,WI,55089,296.58038876299577,54.0
PORTAGE,WI,55097,261.88628838584077,47.5
RICHLAND,WI,55103,223.81708839214798,37.7
